CustomerID,Quantity,UnitPrice,dayth,hour,weekday
16139,4,4.95,0,10.383333333333333,1
16139,4,4.95,0,10.383333333333333,1
16139,4,4.95,0,10.383333333333333,1
16141,3,5.95,0,13.183333333333334,0
16141,4,4.95,0,13.183333333333334,0
16141,4,4.95,0,13.183333333333334,0
16141,6,3.75,0,13.183333333333334,0
16141,12,2.1,0,13.183333333333334,0
16141,12,2.1,0,13.183333333333334,0
16141,12,2.1,0,13.183333333333334,0
16141,2,8.25,0,13.183333333333334,0
16141,2,8.25,0,13.183333333333334,0
16141,2,8.25,0,13.183333333333334,0
16141,12,2.08,0,13.183333333333334,0
16141,12,2.1,0,13.183333333333334,0
16141,24,1.25,0,13.183333333333334,0
16141,12,1.65,0,13.183333333333334,0
16141,24,0.42,0,13.183333333333334,0
16141,24,0.42,0,13.183333333333334,0
16141,12,0.85,0,13.183333333333334,0
16141,2,16.95,0,13.183333333333334,0
16141,2,8.5,0,13.183333333333334,0
16141,2,6.75,0,13.183333333333334,0
16141,2,7.95,0,13.183333333333334,0
16141,3,4.95,0,13.183333333333334,0
16141,6,2.49,0,13.183333333333334,0
16141,6,2.49,0,13.183333333333334,0
16141,12,2.95,0,13.183333333333334,0
16141,6,2.95,0,13.183333333333334,0
16141,4,7.95,0,13.183333333333334,0
16141,4,10.4,0,13.183333333333334,0
16141,4,3.95,0,13.183333333333334,0
16141,6,2.95,0,13.183333333333334,0
16142,4,4.95,0,10.266666666666667,0
16142,2,8.5,0,10.266666666666667,0
16142,2,8.5,0,10.266666666666667,0
16142,12,1.25,0,10.266666666666667,0
16142,6,2.95,0,10.266666666666667,0
16142,2,9.95,0,10.266666666666667,0
16142,2,9.95,0,10.266666666666667,0
16142,8,1.95,0,10.266666666666667,0
16142,6,2.1,0,10.266666666666667,0
16142,24,0.29,0,10.266666666666667,0
16142,12,1.95,0,10.266666666666667,0
16142,12,1.95,0,10.266666666666667,0
16142,5,2.1,0,10.266666666666667,0
16142,10,1.65,0,10.266666666666667,0
16142,10,1.65,0,10.266666666666667,0
16142,24,0.85,0,10.266666666666667,0
16142,48,0.85,0,10.266666666666667,0
16142,2,8.5,0,10.266666666666667,0
16142,12,0.85,0,10.266666666666667,0
16142,12,0.85,0,10.266666666666667,0
16142,12,1.25,0,10.266666666666667,0
16142,10,1.95,0,10.266666666666667,0
16142,10,1.95,0,10.266666666666667,0
16142,10,1.65,0,10.266666666666667,0
16142,25,0.42,0,10.266666666666667,0
16142,25,0.42,0,10.266666666666667,0
16142,25,0.42,0,10.266666666666667,0
16142,12,0.42,0,10.266666666666667,0
16142,12,0.42,0,10.266666666666667,0
16142,12,0.42,0,10.266666666666667,0
16142,12,0.42,0,10.266666666666667,0
16142,12,0.42,0,10.266666666666667,0
16142,12,0.42,0,10.266666666666667,0
16142,12,0.42,0,10.266666666666667,0
16142,2,7.95,0,10.266666666666667,0
16142,2,7.95,0,10.266666666666667,0
16142,2,7.95,0,10.266666666666667,0
16144,16,10.95,0,10.15,3
16146,24,2.95,0,15.416666666666666,3
16146,4,4.95,0,15.416666666666666,3
16146,6,2.95,0,15.416666666666666,3
16146,24,1.65,0,15.416666666666666,3
16146,12,0.95,0,15.416666666666666,3
16146,12,1.65,0,15.416666666666666,3
16146,12,0.85,0,15.416666666666666,3
16146,24,0.85,0,15.416666666666666,3
16146,12,0.85,0,15.416666666666666,3
16146,4,3.75,0,15.416666666666666,3
16146,6,2.55,0,15.416666666666666,3
16146,24,1.25,0,15.416666666666666,3
16146,6,2.95,0,15.416666666666666,3
16146,6,2.95,0,15.416666666666666,3
16146,12,0.85,0,15.416666666666666,3
16146,8,1.69,0,15.416666666666666,3
16146,8,1.69,0,15.416666666666666,3
16146,3,5.95,0,15.416666666666666,3
16146,4,3.75,0,15.416666666666666,3
16147,2,8.25,0,9.95,4
16147,2,8.25,0,9.95,4
16147,2,12.75,0,9.95,4
16147,2,8.5,0,9.95,4
16147,4,3.75,0,9.95,4
16147,48,0.29,0,9.95,4
16147,12,1.25,0,9.95,4
16147,12,0.42,0,9.95,4
16147,25,0.42,0,9.95,4
16147,12,0.42,0,9.95,4
16147,25,0.42,0,9.95,4
16147,4,3.75,0,9.95,4
16147,10,2.08,0,9.95,4
16147,10,2.08,0,9.95,4
16147,24,1.25,0,9.95,4
16147,12,1.65,0,9.95,4
16147,2,12.75,0,9.95,4
16147,12,2.1,0,9.95,4
16147,6,2.95,0,9.95,4
16147,6,2.95,0,9.95,4
16147,2,8.5,0,9.95,4
16147,12,1.25,0,9.95,4
16148,72,1.06,0,14.016666666666667,2
16149,48,0.19,0,14.9,2
16149,12,1.65,0,14.9,2
16149,24,0.79,0,14.9,2
16149,12,0.85,0,14.9,2
16149,12,0.85,0,14.9,2
16149,12,0.85,0,14.9,2
16149,6,2.1,0,14.9,2
16149,12,1.45,0,14.9,2
16149,6,2.1,0,14.9,2
16149,12,2.1,0,14.9,2
16149,12,1.45,0,14.9,2
16152,32,2.55,0,9.783333333333333,2
16152,32,2.55,0,9.783333333333333,2
16152,24,4.95,0,9.783333333333333,2
16152,2,16.95,0,9.783333333333333,2
16152,2,16.95,0,9.783333333333333,2
16152,2,16.95,0,9.783333333333333,2
16152,4,8.5,0,9.783333333333333,2
16152,4,8.5,0,9.783333333333333,2
16152,2,8.5,0,9.783333333333333,2
16152,2,8.5,0,9.783333333333333,2
16152,2,8.5,0,9.783333333333333,2
16152,72,1.06,0,9.783333333333333,2
16152,8,5.95,0,9.783333333333333,2
16152,4,9.95,0,9.783333333333333,2
16152,24,1.95,0,9.783333333333333,2
16152,12,8.5,0,9.783333333333333,2
16152,48,2.1,0,9.783333333333333,2
16152,18,4.25,0,9.783333333333333,2
16152,24,2.1,0,9.783333333333333,2
16152,12,10.95,0,9.783333333333333,2
16152,24,3.39,0,9.783333333333333,2
16152,24,2.55,0,9.783333333333333,2
16152,12,4.25,0,9.783333333333333,2
16152,36,2.55,0,9.783333333333333,2
16152,48,1.85,0,9.783333333333333,2
16152,96,1.06,0,9.783333333333333,2
16152,24,2.95,0,9.783333333333333,2
16152,24,1.25,0,9.783333333333333,2
16152,24,3.25,0,9.783333333333333,2
16153,4,3.75,0,9.366666666666667,0
16153,8,2.95,0,9.366666666666667,0
16153,12,1.45,0,9.366666666666667,0
16153,3,4.95,0,9.366666666666667,0
16153,24,1.49,0,9.366666666666667,0
16153,4,5.95,0,9.366666666666667,0
16153,6,4.95,0,9.366666666666667,0
16153,6,2.55,0,9.366666666666667,0
16153,2,10.95,0,9.366666666666667,0
16153,6,2.95,0,9.366666666666667,0
16159,12,1.25,0,12.45,3
16159,12,1.25,0,12.45,3
16159,24,0.85,0,12.45,3
16159,24,0.85,0,12.45,3
16159,24,1.25,0,12.45,3
16159,12,3.75,0,12.45,3
16159,24,1.25,0,12.45,3
16159,24,1.25,0,12.45,3
16159,24,1.45,0,12.45,3
16159,24,1.45,0,12.45,3
16159,4,4.15,0,12.45,3
16159,4,4.15,0,12.45,3
16159,12,1.65,0,12.45,3
16159,12,1.65,0,12.45,3
16162,2,12.75,0,15.05,4
16162,2,5.95,0,15.05,4
16169,10,2.08,0,11.55,6
16169,10,2.08,0,11.55,6
16169,10,2.08,0,11.55,6
16169,10,2.08,0,11.55,6
16169,10,2.08,0,11.55,6
16169,10,2.08,0,11.55,6
16169,10,1.65,0,11.55,6
16169,10,1.65,0,11.55,6
16169,10,1.65,0,11.55,6
16169,10,1.65,0,11.55,6
16169,10,2.08,0,11.55,6
16169,10,2.08,0,11.55,6
16169,24,2.95,0,11.55,6
16169,12,1.25,0,11.55,6
16169,12,1.25,0,11.55,6
16169,12,1.25,0,11.55,6
16169,24,0.39,0,11.55,6
16169,48,0.42,0,11.55,6
16169,24,0.85,0,11.55,6
16169,24,2.95,0,11.55,6
16169,24,0.39,0,11.55,6
16169,18,2.49,0,11.55,6
16169,16,1.25,0,11.55,6
16169,24,0.39,0,11.55,6
16169,12,1.25,0,11.55,6
16169,16,1.25,0,11.55,6
16171,12,1.95,0,14.85,1
16171,6,4.15,0,14.85,1
16171,6,4.15,0,14.85,1
16172,24,0.42,0,12.033333333333333,1
16172,12,1.25,0,12.033333333333333,1
16172,10,0.85,0,12.033333333333333,1
16172,8,1.69,0,12.033333333333333,1
16172,10,0.85,0,12.033333333333333,1
16172,12,0.42,0,12.033333333333333,1
16172,12,0.42,0,12.033333333333333,1
16172,12,0.85,0,12.033333333333333,1
16172,4,4.95,0,12.033333333333333,1
16172,24,0.42,0,12.033333333333333,1
16172,6,2.1,0,12.033333333333333,1
16172,8,1.69,0,12.033333333333333,1
16172,4,3.95,0,12.033333333333333,1
16172,12,1.95,0,12.033333333333333,1
16172,10,0.85,0,12.033333333333333,1
16172,12,1.65,0,12.033333333333333,1
16174,12,1.25,0,9.383333333333333,0
16174,12,1.25,0,9.383333333333333,0
16174,1,12.75,0,9.383333333333333,0
16174,10,1.65,0,9.383333333333333,0
16174,10,1.65,0,9.383333333333333,0
16174,10,1.65,0,9.383333333333333,0
16174,10,1.65,0,9.383333333333333,0
16174,12,1.25,0,9.383333333333333,0
16174,12,1.25,0,9.383333333333333,0
16174,6,2.95,0,9.383333333333333,0
16174,24,1.25,0,9.383333333333333,0
16174,24,1.25,0,9.383333333333333,0
16174,20,1.25,0,9.383333333333333,0
16174,3,4.95,0,9.383333333333333,0
16174,3,4.95,0,9.383333333333333,0
16174,2,8.5,0,9.383333333333333,0
16174,2,8.5,0,9.383333333333333,0
16174,2,8.5,0,9.383333333333333,0
16174,16,10.95,17,9.35,3
16174,200,1.04,17,9.35,3
16174,240,1.04,25,13.433333333333334,4
16174,12,1.25,25,13.433333333333334,4
16174,8,4.95,25,13.433333333333334,4
16175,3,5.95,0,14.633333333333333,2
16175,3,5.95,0,14.633333333333333,2
16175,6,5.95,0,14.633333333333333,2
16175,3,4.95,0,14.633333333333333,2
16175,2,9.95,0,14.633333333333333,2
16175,3,4.25,0,14.633333333333333,2
16175,3,5.95,0,14.633333333333333,2
16175,3,4.95,0,14.633333333333333,2
16175,12,1.25,0,14.633333333333333,2
16175,12,1.25,0,14.633333333333333,2
16175,2,7.95,0,14.633333333333333,2
16175,12,2.95,0,14.633333333333333,2
16175,12,1.25,0,14.633333333333333,2
16175,12,1.25,0,14.633333333333333,2
16175,12,0.83,0,14.633333333333333,2
16177,12,1.95,0,12.95,3
16177,6,4.15,0,12.95,3
16177,2,9.95,0,12.95,3
16177,4,4.95,0,12.95,3
16177,4,9.95,0,12.95,3
16177,4,10.4,0,12.95,3
16177,2,9.95,0,12.95,3
16177,2,7.5,0,12.95,3
16177,3,4.95,0,12.95,3
16177,4,4.15,0,12.95,3
16177,4,7.85,0,12.95,3
16177,12,1.25,0,12.95,3
16177,12,1.25,0,12.95,3
16177,12,1.25,0,12.95,3
16177,12,1.65,0,12.95,3
16178,12,1.45,0,16.083333333333332,6
16178,24,1.25,0,16.083333333333332,6
16178,5,2.95,0,16.083333333333332,6
16178,5,2.95,0,16.083333333333332,6
16178,12,2.1,0,16.083333333333332,6
16178,12,1.25,0,16.083333333333332,6
16178,20,1.65,0,16.083333333333332,6
16178,4,11.95,0,16.083333333333332,6
16179,12,0.42,0,9.683333333333334,0
16179,3,4.25,0,9.683333333333334,0
16179,3,12.75,0,9.683333333333334,0
16179,10,2.08,0,9.683333333333334,0
16179,24,0.39,0,9.683333333333334,0
16179,6,6.95,0,9.683333333333334,0
16179,12,1.69,0,9.683333333333334,0
16179,12,1.25,0,9.683333333333334,0
16179,4,4.25,0,9.683333333333334,0
16179,3,4.95,0,9.683333333333334,0
16179,10,2.08,0,9.683333333333334,0
16181,2,5.95,0,13.633333333333333,1
16181,12,1.25,0,13.633333333333333,1
16181,24,0.42,0,13.633333333333333,1
16181,10,2.08,0,13.633333333333333,1
16181,10,0.85,0,13.633333333333333,1
16181,10,1.65,0,13.633333333333333,1
16181,12,1.65,0,13.633333333333333,1
16181,8,3.95,0,13.633333333333333,1
16181,12,0.83,0,13.633333333333333,1
16181,4,4.95,0,13.633333333333333,1
16181,48,2.95,0,13.633333333333333,1
16182,200,1.65,0,10.183333333333334,4
16182,100,1.65,0,10.183333333333334,4
16182,100,1.65,0,10.183333333333334,4
16182,100,1.65,0,10.183333333333334,4
16183,12,2.89,0,14.983333333333333,0
16183,6,2.49,0,14.983333333333333,0
16183,12,1.25,0,14.983333333333333,0
16183,12,1.25,0,14.983333333333333,0
16183,12,1.25,0,14.983333333333333,0
16183,12,6.95,0,14.983333333333333,0
16183,6,2.49,0,14.983333333333333,0
16183,10,2.08,0,14.983333333333333,0
16183,10,2.08,0,14.983333333333333,0
16183,4,4.25,0,14.983333333333333,0
16183,4,4.95,0,14.983333333333333,0
16183,4,4.95,0,14.983333333333333,0
16183,3,4.95,0,14.983333333333333,0
16183,3,4.95,0,14.983333333333333,0
16183,3,5.95,0,14.983333333333333,0
16185,6,3.75,0,11.983333333333333,3
16185,24,0.55,0,11.983333333333333,3
16185,12,1.45,0,11.983333333333333,3
16185,6,4.25,0,11.983333333333333,3
16185,6,3.75,0,11.983333333333333,3
16185,12,1.25,0,11.983333333333333,3
16185,12,1.45,0,11.983333333333333,3
16185,12,1.25,0,11.983333333333333,3
16185,12,2.1,0,11.983333333333333,3
16185,12,1.25,0,11.983333333333333,3
16185,10,1.65,0,11.983333333333333,3
16185,2,4.95,0,11.983333333333333,3
16185,12,2.1,0,11.983333333333333,3
16185,2,7.95,0,11.983333333333333,3
16185,1,10.4,0,11.983333333333333,3
16185,1,9.95,0,11.983333333333333,3
16185,4,5.95,0,11.983333333333333,3
16185,2,9.95,0,11.983333333333333,3
16185,5,2.95,0,11.983333333333333,3
16188,4,3.95,0,9.733333333333333,0
16188,10,2.08,0,9.733333333333333,0
16188,3,5.95,0,9.733333333333333,0
16188,6,2.1,0,9.733333333333333,0
16188,12,1.25,0,9.733333333333333,0
16188,6,3.25,0,9.733333333333333,0
16188,12,1.45,0,9.733333333333333,0
16188,6,3.75,0,9.733333333333333,0
16188,12,0.85,0,9.733333333333333,0
16188,12,0.42,16,10.9,2
16188,12,1.65,16,10.9,2
16188,12,1.65,16,10.9,2
16188,4,3.75,16,10.9,2
16188,12,1.25,16,10.9,2
16188,6,2.95,16,10.9,2
16188,16,0.42,16,10.9,2
16188,12,0.42,16,10.9,2
16188,12,0.42,16,10.9,2
16188,25,0.42,16,10.9,2
16188,12,0.42,16,10.9,2
16188,12,1.25,16,10.9,2
16188,2,12.75,16,10.9,2
16188,8,1.69,16,10.9,2
16188,16,1.25,16,10.9,2
16188,16,1.25,16,10.9,2
16188,12,0.85,16,10.9,2
16188,12,1.25,16,10.9,2
16188,25,0.42,16,10.9,2
16188,10,1.65,16,10.9,2
16188,10,1.65,16,10.9,2
16188,10,1.65,16,10.9,2
16188,6,2.95,16,10.9,2
16188,24,0.29,16,10.9,2
16188,8,2.55,16,10.9,2
16188,12,0.85,16,10.9,2
16188,12,1.25,16,10.9,2
16188,8,2.55,16,10.9,2
16188,6,2.1,16,10.9,2
16188,24,0.29,16,10.9,2
16189,12,1.45,0,15.35,3
16189,12,1.45,0,15.35,3
16189,48,1.25,0,15.35,3
16189,12,1.45,0,15.35,3
16189,12,1.65,0,15.35,3
16189,6,2.08,0,15.35,3
16190,16,1.69,0,15.983333333333333,6
16190,6,2.95,0,15.983333333333333,6
16190,12,2.95,0,15.983333333333333,6
16190,3,4.95,0,15.983333333333333,6
16190,3,29.95,0,15.983333333333333,6
16190,48,0.63,0,15.983333333333333,6
16193,12,2.1,0,11.75,6
16193,12,2.1,0,11.75,6
16193,4,3.75,0,11.75,6
16193,12,0.85,0,11.75,6
16193,12,0.85,0,11.75,6
16193,6,2.89,0,11.75,6
16193,12,1.45,0,11.75,6
16193,12,1.45,0,11.75,6
16193,2,9.95,0,11.75,6
16193,12,0.42,0,11.75,6
16193,12,1.65,0,11.75,6
16193,12,1.25,0,11.75,6
16193,20,1.25,0,11.75,6
16193,6,1.95,0,11.75,6
16193,6,2.95,0,11.75,6
16193,12,1.95,0,11.75,6
16193,4,2.55,0,11.75,6
16193,3,4.95,0,11.75,6
16193,48,0.29,0,11.75,6
16198,12,1.69,0,14.966666666666667,6
16198,12,2.95,0,14.966666666666667,6
16198,12,1.65,0,14.966666666666667,6
16198,12,1.65,0,14.966666666666667,6
16198,12,2.95,0,14.966666666666667,6
16198,4,9.95,0,14.966666666666667,6
16198,4,10.4,0,14.966666666666667,6
16198,8,3.75,0,14.966666666666667,6
16198,8,3.75,0,14.966666666666667,6
16198,12,2.95,0,14.966666666666667,6
16198,2,8.25,0,14.966666666666667,6
16198,2,8.25,0,14.966666666666667,6
16198,12,2.95,0,14.966666666666667,6
16198,1,0.001,0,14.966666666666667,6
16198,16,1.55,0,14.966666666666667,6
16200,2,16.95,0,15.783333333333333,1
16200,4,0.85,0,15.783333333333333,1
16200,4,0.85,0,15.783333333333333,1
16200,4,0.85,0,15.783333333333333,1
16200,4,0.85,0,15.783333333333333,1
16200,2,3.25,0,15.783333333333333,1
16200,3,2.95,0,15.783333333333333,1
16200,3,1.65,0,15.783333333333333,1
16200,4,0.55,0,15.783333333333333,1
16200,1,1.65,0,15.783333333333333,1
16200,3,1.65,0,15.783333333333333,1
16200,3,2.95,0,15.783333333333333,1
16200,2,8.5,0,15.783333333333333,1
16200,4,0.55,0,15.783333333333333,1
16200,2,5.95,0,15.783333333333333,1
16200,2,3.75,0,15.783333333333333,1
16200,4,4.95,0,15.783333333333333,1
16200,6,2.95,0,15.783333333333333,1
16200,2,7.9,0,15.783333333333333,1
16200,12,1.45,0,15.783333333333333,1
16200,12,0.83,0,15.783333333333333,1
16200,12,0.85,0,15.783333333333333,1
16200,12,0.95,0,15.783333333333333,1
16200,3,4.95,0,15.783333333333333,1
16200,2,9.95,0,15.783333333333333,1
16200,12,0.95,0,15.783333333333333,1
16200,3,5.95,0,15.783333333333333,1
16200,3,5.95,0,15.783333333333333,1
16200,2,1.25,0,15.783333333333333,1
16200,16,0.65,0,15.783333333333333,1
16200,16,1.69,0,15.783333333333333,1
16200,2,2.95,0,15.783333333333333,1
16200,2,2.95,0,15.783333333333333,1
16200,2,2.95,0,15.783333333333333,1
16200,3,2.95,0,15.783333333333333,1
16200,2,4.15,0,15.783333333333333,1
16200,2,4.95,0,15.783333333333333,1
16200,3,1.65,0,15.783333333333333,1
16200,1,2.95,0,15.783333333333333,1
16200,1,1.65,0,15.783333333333333,1
16200,1,1.65,0,15.783333333333333,1
16200,1,1.65,0,15.783333333333333,1
16200,3,2.08,0,15.783333333333333,1
16200,2,2.08,0,15.783333333333333,1
16200,3,2.08,0,15.783333333333333,1
16200,3,2.08,0,15.783333333333333,1
16200,6,2.08,0,15.783333333333333,1
16200,3,2.08,0,15.783333333333333,1
16200,3,2.08,0,15.783333333333333,1
16200,3,2.08,0,15.783333333333333,1
16200,3,2.08,0,15.783333333333333,1
16200,3,2.08,0,15.783333333333333,1
16200,2,5.45,0,15.783333333333333,1
16200,3,3.25,0,15.783333333333333,1
16200,4,2.49,0,15.783333333333333,1
16200,2,7.95,0,15.783333333333333,1
16200,2,7.95,0,15.783333333333333,1
16200,2,7.95,0,15.783333333333333,1
16202,3,4.95,0,10.716666666666667,1
16202,12,0.85,0,10.716666666666667,1
16202,2,7.95,0,10.716666666666667,1
16202,5,4.65,0,10.716666666666667,1
16202,24,1.25,0,10.716666666666667,1
16202,6,5.95,0,10.716666666666667,1
16202,4,3.75,0,10.716666666666667,1
16202,12,1.25,0,10.716666666666667,1
16202,12,1.25,0,10.716666666666667,1
16202,3,12.75,0,10.716666666666667,1
16202,24,0.42,0,10.716666666666667,1
16202,16,0.85,0,10.716666666666667,1
16202,8,1.25,0,10.716666666666667,1
16202,24,0.21,0,10.716666666666667,1
16202,8,7.95,0,10.716666666666667,1
16202,4,4.95,0,10.716666666666667,1
16202,12,1.25,0,10.716666666666667,1
16202,12,1.25,0,10.716666666666667,1
16204,4,2.08,0,13.666666666666666,2
16204,24,1.25,0,13.666666666666666,2
16204,6,1.45,0,13.666666666666666,2
16204,6,1.45,0,13.666666666666666,2
16204,6,0.42,0,13.666666666666666,2
16204,6,1.25,0,13.666666666666666,2
16204,1,3.75,0,13.666666666666666,2
16204,1,3.75,0,13.666666666666666,2
16204,3,1.65,0,13.666666666666666,2
16204,2,3.75,0,13.666666666666666,2
16204,4,1.65,0,13.666666666666666,2
16204,4,2.1,0,13.666666666666666,2
16204,4,2.1,0,13.666666666666666,2
16204,4,4.25,0,13.666666666666666,2
16204,4,4.25,0,13.666666666666666,2
16204,2,3.75,0,13.666666666666666,2
16204,4,3.75,0,13.666666666666666,2
16204,4,3.75,0,13.666666666666666,2
16204,20,1.25,0,13.666666666666666,2
16204,4,2.55,0,13.666666666666666,2
16204,4,0.39,0,13.666666666666666,2
16204,2,0.39,0,13.666666666666666,2
16204,4,0.39,0,13.666666666666666,2
16204,2,0.39,0,13.666666666666666,2
16204,1,1.95,0,13.666666666666666,2
16204,3,1.25,0,13.666666666666666,2
16204,1,1.25,0,13.666666666666666,2
16204,2,1.25,0,13.666666666666666,2
16204,2,4.25,0,13.666666666666666,2
16204,3,1.25,0,13.666666666666666,2
16204,4,1.25,0,13.666666666666666,2
16204,3,1.25,0,13.666666666666666,2
16204,3,0.55,0,13.666666666666666,2
16204,4,1.95,0,13.666666666666666,2
16204,4,1.65,0,13.666666666666666,2
16204,1,1.95,0,13.666666666666666,2
16204,6,0.55,0,13.666666666666666,2
16204,1,1.65,0,13.666666666666666,2
16204,1,1.65,0,13.666666666666666,2
16204,3,0.55,0,13.666666666666666,2
16204,4,2.1,0,13.666666666666666,2
16204,4,2.55,0,13.666666666666666,2
16204,5,0.65,0,13.666666666666666,2
16204,5,0.85,0,13.666666666666666,2
16204,1,0.29,0,13.666666666666666,2
16204,1,3.75,0,13.666666666666666,2
16204,1,4.25,0,13.666666666666666,2
16204,1,4.95,0,13.666666666666666,2
16204,4,1.45,0,13.666666666666666,2
16204,4,1.45,0,13.666666666666666,2
16204,1,4.25,0,13.666666666666666,2
16204,3,4.95,0,13.666666666666666,2
16204,6,2.55,0,13.666666666666666,2
16204,6,2.55,0,13.666666666666666,2
16204,6,0.85,0,13.666666666666666,2
16204,6,0.85,0,13.666666666666666,2
16204,6,2.95,0,13.666666666666666,2
16205,2,4.15,0,11.55,0
16205,2,4.95,0,11.55,0
16205,2,0.39,0,11.55,0
16205,1,2.25,0,11.55,0
16205,1,0.42,0,11.55,0
16205,1,0.42,0,11.55,0
16205,2,0.19,0,11.55,0
16205,1,0.42,0,11.55,0
16205,1,3.75,0,11.55,0
16205,2,3.75,0,11.55,0
16205,1,3.75,0,11.55,0
16205,1,3.75,0,11.55,0
16205,10,0.19,0,11.55,0
16205,3,0.85,0,11.55,0
16205,2,1.95,0,11.55,0
16205,2,2.08,0,11.55,0
16205,6,1.95,0,11.55,0
16205,4,1.65,0,11.55,0
16205,2,1.65,0,11.55,0
16205,2,2.95,0,11.55,0
16205,2,1.65,0,11.55,0
16205,2,2.95,0,11.55,0
16205,2,2.08,0,11.55,0
16205,3,1.65,0,11.55,0
16205,2,1.65,0,11.55,0
16205,2,2.08,0,11.55,0
16205,3,1.65,0,11.55,0
16206,15,1.65,0,11.116666666666667,6
16206,24,2.95,0,11.116666666666667,6
16206,6,1.25,0,11.116666666666667,6
16206,1,0.55,0,11.116666666666667,6
16206,1,0.55,0,11.116666666666667,6
16206,1,0.55,0,11.116666666666667,6
16206,1,1.25,0,11.116666666666667,6
16206,1,0.55,0,11.116666666666667,6
16206,1,2.55,0,11.116666666666667,6
16206,1,2.55,0,11.116666666666667,6
16206,2,1.65,0,11.116666666666667,6
16206,1,2.95,0,11.116666666666667,6
16206,1,1.25,0,11.116666666666667,6
16206,3,1.25,0,11.116666666666667,6
16206,3,1.25,0,11.116666666666667,6
16206,1,1.65,0,11.116666666666667,6
16206,2,1.25,0,11.116666666666667,6
16206,1,2.1,0,11.116666666666667,6
16206,3,1.25,0,11.116666666666667,6
16206,3,1.25,0,11.116666666666667,6
16206,3,1.25,0,11.116666666666667,6
16206,3,1.25,0,11.116666666666667,6
16206,1,1.65,0,11.116666666666667,6
16206,2,2.95,0,11.116666666666667,6
16206,2,2.95,0,11.116666666666667,6
16207,2,25.0,0,13.85,0
16207,4,4.95,0,13.85,0
16207,6,1.65,0,13.85,0
16207,2,2.95,0,13.85,0
16207,2,2.95,0,13.85,0
16207,4,2.08,0,13.85,0
16207,4,2.08,0,13.85,0
16207,4,2.08,0,13.85,0
16207,4,5.95,0,13.85,0
16207,24,0.85,0,13.85,0
16207,12,3.75,0,13.85,0
16207,4,5.95,0,13.85,0
16207,6,4.15,0,13.85,0
16207,24,1.95,0,13.85,0
16207,6,1.45,0,13.85,0
16207,8,1.69,0,13.85,0
16207,18,1.95,0,13.85,0
16207,4,8.5,0,13.85,0
16207,2,0.95,0,13.85,0
16208,6,0.85,0,13.616666666666667,2
16208,12,2.1,0,13.616666666666667,2
16208,1,12.75,0,13.616666666666667,2
16208,1,1.25,0,13.616666666666667,2
16208,12,0.42,0,13.616666666666667,2
16208,2,1.25,0,13.616666666666667,2
16208,4,1.25,0,13.616666666666667,2
16208,3,1.25,0,13.616666666666667,2
16208,2,1.25,0,13.616666666666667,2
16208,6,1.65,0,13.616666666666667,2
16208,3,5.95,0,13.616666666666667,2
16208,3,5.95,0,13.616666666666667,2
16208,2,2.55,0,13.616666666666667,2
16208,1,1.25,0,13.616666666666667,2
16208,1,1.65,0,13.616666666666667,2
16208,1,2.95,0,13.616666666666667,2
16208,25,0.42,0,13.616666666666667,2
16208,25,0.42,0,13.616666666666667,2
16208,12,1.65,0,13.616666666666667,2
16208,24,1.45,0,13.616666666666667,2
16208,12,1.65,0,13.616666666666667,2
16208,2,2.95,0,13.616666666666667,2
16208,2,2.95,0,13.616666666666667,2
16208,4,1.65,0,13.616666666666667,2
16208,3,2.95,0,13.616666666666667,2
16208,2,9.95,0,13.616666666666667,2
16208,1,3.75,0,13.616666666666667,2
16208,8,2.1,0,13.616666666666667,2
16208,2,5.95,0,13.616666666666667,2
16208,8,2.95,0,13.616666666666667,2
16208,4,2.95,0,13.616666666666667,2
16208,8,0.65,0,13.616666666666667,2
16208,2,6.95,0,13.616666666666667,2
16208,2,8.95,0,13.616666666666667,2
16208,1,21.95,0,13.616666666666667,2
16208,12,0.85,0,13.616666666666667,2
16208,8,2.95,0,13.616666666666667,2
16208,4,5.45,0,13.616666666666667,2
16208,4,9.95,0,13.616666666666667,2
16208,8,1.65,0,13.616666666666667,2
16209,192,0.72,0,12.383333333333333,3
16209,3,4.95,0,12.383333333333333,3
16209,12,2.08,0,12.383333333333333,3
16209,12,2.1,0,12.383333333333333,3
16209,3,4.95,0,12.383333333333333,3
16209,3,4.95,0,12.383333333333333,3
16209,2,9.95,0,12.383333333333333,3
16209,6,2.95,0,12.383333333333333,3
16209,6,2.95,0,12.383333333333333,3
16209,6,2.95,0,12.383333333333333,3
16210,48,1.85,0,12.45,2
16210,24,3.39,0,12.45,2
16210,480,3.39,0,12.45,2
16210,48,2.1,0,12.45,2
16210,16,1.25,0,12.45,2
16210,16,1.25,0,12.45,2
16210,4,3.75,0,12.45,2
16210,96,0.72,0,12.45,2
16210,144,0.72,0,12.45,2
16210,144,0.72,0,12.45,2
16210,12,2.1,0,12.45,2
16210,12,2.1,0,12.45,2
16210,16,10.95,0,12.45,2
16210,10,1.95,0,12.45,2
16210,480,3.39,5,11.1,0
16210,48,2.1,5,11.1,0
16210,10,6.75,5,11.1,0
16210,96,1.85,5,11.1,0
16210,96,1.85,5,11.1,0
16210,6,2.95,5,11.1,0
16210,12,1.25,5,11.1,0
16210,12,2.1,5,11.1,0
16210,12,2.1,5,11.1,0
